# x	y	u	v	flags	mask
1.5270e+03	8.7000e+01	1.9353e+00	7.7363e-01	0.0000e+00	0.0000e+00
1.5750e+03	8.7000e+01	1.8301e+00	-3.9687e-02	0.0000e+00	0.0000e+00
1.6230e+03	8.7000e+01	1.0222e+00	-4.6852e-01	0.0000e+00	0.0000e+00
1.6710e+03	8.7000e+01	1.2725e+00	-5.4540e-01	0.0000e+00	0.0000e+00
1.7190e+03	8.7000e+01	1.4420e+00	-5.3284e-01	0.0000e+00	0.0000e+00
1.7670e+03	8.7000e+01	1.5210e+00	-5.7594e-01	0.0000e+00	0.0000e+00
1.8150e+03	8.7000e+01	1.8297e+00	-2.1209e-01	0.0000e+00	0.0000e+00
1.8630e+03	8.7000e+01	1.7637e+00	3.7303e-01	0.0000e+00	0.0000e+00
1.9110e+03	8.7000e+01	1.1461e+00	9.5755e-01	0.0000e+00	0.0000e+00
1.9590e+03	8.7000e+01	-2.3168e-01	9.4052e-01	0.0000e+00	0.0000e+00
2.0070e+03	8.7000e+01	-8.2228e-01	1.3778e+00	0.0000e+00	0.0000e+00
3.9000e+01	3.9000e+01	-1.4671e+00	7.2716e-01	0.0000e+00	0.0000e+00
8.7000e+01	3.9000e+01	-1.8195e+00	6.3768e-01	0.0000e+00	0.0000e+00
1.3500e+02	3.9000e+01	5.0684e-02	-1.5115e+00	0.0000e+00	0.0000e+00
1.8300e+02	3.9000e+01	-6.3077e-02	-1.9013e+00	0.0000e+00	0.0000e+00
2.3100e+02	3.9000e+01	1.8140e+00	-1.9231e+00	0.0000e+00	0.0000e+00
2.7900e+02	3.9000e+01	1.4458e+00	-1.1133e+00	0.0000e+00	0.0000e+00
3.2700e+02	3.9000e+01	-1.1915e+00	-1.1733e+00	0.0000e+00	0.0000e+00
3.7500e+02	3.9000e+01	-2.3016e+00	-7.5559e-01	0.0000e+00	0.0000e+00
4.2300e+02	3.9000e+01	-2.6727e+00	-1.9765e-01	0.0000e+00	0.0000e+00
4.7100e+02	3.9000e+01	-2.6465e+00	-2.9737e-01	0.0000e+00	0.0000e+00
5.1900e+02	3.9000e+01	-2.2954e+00	-5.1188e-01	0.0000e+00	0.0000e+00
5.6700e+02	3.9000e+01	-1.9088e+00	-6.5200e-01	0.0000e+00	0.0000e+00
6.1500e+02	3.9000e+01	-1.4498e+00	-7.7818e-01	0.0000e+00	0.0000e+00
6.6300e+02	3.9000e+01	-1.1858e+00	-8.9024e-01	0.0000e+00	0.0000e+00
7.1100e+02	3.9000e+01	-5.5094e-01	-9.1621e-01	0.0000e+00	0.0000e+00
7.5900e+02	3.9000e+01	1.0267e+00	-4.0571e-01	0.0000e+00	0.0000e+00
8.0700e+02	3.9000e+01	1.7295e+00	2.7834e-01	0.0000e+00	0.0000e+00
8.5500e+02	3.9000e+01	1.5098e+00	7.6920e-01	0.0000e+00	0.0000e+00
9.0300e+02	3.9000e+01	5.3388e-03	1.1836e+00	0.0000e+00	0.0000e+00
9.5100e+02	3.9000e+01	2.4354e-01	1.2027e+00	0.0000e+00	0.0000e+00
9.9900e+02	3.9000e+01	3.6579e-01	1.5651e+00	0.0000e+00	0.0000e+00
1.0470e+03	3.9000e+01	4.5233e-01	8.8788e-01	0.0000e+00	0.0000e+00
1.0950e+03	3.9000e+01	5.4757e-01	2.7260e-01	0.0000e+00	0.0000e+00
1.1430e+03	3.9000e+01	6.7604e-01	-6.5308e-01	0.0000e+00	0.0000e+00
1.1910e+03	3.9000e+01	1.2083e+00	-3.9796e-01	0.0000e+00	0.0000e+00
1.2390e+03	3.9000e+01	1.3090e+00	-3.1026e-01	0.0000e+00	0.0000e+00
1.2870e+03	3.9000e+01	1.3332e+00	-1.8611e-01	0.0000e+00	0.0000e+00
1.3350e+03	3.9000e+01	1.5976e+00	-2.2866e-02	0.0000e+00	0.0000e+00
1.3830e+03	3.9000e+01	1.9346e+00	-4.6758e-02	0.0000e+00	0.0000e+00
1.4310e+03	3.9000e+01	2.2819e+00	2.6107e-01	0.0000e+00	0.0000e+00
1.4790e+03	3.9000e+01	1.9807e+00	5.6360e-01	0.0000e+00	0.0000e+00
1.5270e+03	3.9000e+01	1.4952e+00	8.9349e-01	0.0000e+00	0.0000e+00
1.5750e+03	3.9000e+01	8.4304e-01	-1.4788e-01	0.0000e+00	0.0000e+00
1.6230e+03	3.9000e+01	1.1426e+00	1.4839e-02	0.0000e+00	0.0000e+00
1.6710e+03	3.9000e+01	1.3268e+00	-1.6387e-01	0.0000e+00	0.0000e+00
1.7190e+03	3.9000e+01	1.3150e+00	-1.4269e-01	0.0000e+00	0.0000e+00
1.7670e+03	3.9000e+01	1.3386e+00	-2.0143e-02	0.0000e+00	0.0000e+00
1.8150e+03	3.9000e+01	1.4493e+00	1.9118e-01	0.0000e+00	0.0000e+00
1.8630e+03	3.9000e+01	1.2718e+00	3.8297e-01	0.0000e+00	0.0000e+00
1.9110e+03	3.9000e+01	5.1881e-01	-9.7425e-02	0.0000e+00	0.0000e+00
1.9590e+03	3.9000e+01	-6.8676e-01	3.8749e-01	0.0000e+00	0.0000e+00
2.0070e+03	3.9000e+01	-1.0430e+00	6.3693e-01	0.0000e+00	0.0000e+00
